Name,Street Address,Locality,Borough,Postal Code,Country,Latitude,Longitude,Rent,Payment Standard (PS),Ratio,Price Currency,Description,Property Type,# Beds,# Baths,Square Footage,URL,Image URL,Probability
"326 E 4th Street #2 A, New York, NY 10009",326 E 4th Street #2 A,New York,Manhattan,10009,USA,40.721674,-73.979299,5550,3464,1.6,USD,"Condo, 3 Beds, 2 Baths",Condo,3,2.0,0.0,https://www.citysnap.com/NY/New-York/326-E-4th-Street/property/33668212,https:https://images.citysnap.com/listings/301/1634012483-513606671-original.jpg,0.9836205613513211
"328 E 4th Street #3 A, New York, NY 10009",328 E 4th Street #3 A,New York,Manhattan,10009,USA,40.721643,-73.979227,5600,3464,1.6,USD,"Condo, 3 Beds, 2 Baths",Condo,3,2.0,0.0,https://www.citysnap.com/NY/New-York/328-E-4th-Street/property/33584035,https:https://images.citysnap.com/listings/301/4693012483-413606671-original.jpg,0.9835103463318696
"328 E 4th Street #1 B, New York, NY 10009",328 E 4th Street #1 B,New York,Manhattan,10009,USA,40.721643,-73.979227,5450,3464,1.6,USD,"Condo, 3 Beds, 1 Bath",Condo,3,1.0,0.0,https://www.citysnap.com/NY/New-York/328-E-4th-Street/property/29824932,https:https://images.citysnap.com/listings/301/0634012483-313606671-original.jpg,0.9719060236704299
"101 W 81st Street #608-609, New York, NY 10024",101 W 81st Street #608-609,New York,Manhattan,10024,USA,40.783736,-73.974652,10500,3464,3.0,USD,"Co-op, 3 Beds, 2Â½ Baths, 1,800 Sq Ft",Co-op,3,0.0,1800.0,https://www.citysnap.com/NY/New-York/101-W-81st-Street/property/16396811,https:https://images.citysnap.com/listings/301/2993132483-413316671-original.jpg,0.7217291506536523
"19 E 7th Street #8, New York, NY 10003",19 E 7th Street #8,New York,Manhattan,10003,USA,40.728746,-73.989499,5400,3464,1.6,USD,"Condo, 3 Beds, 1 Bath",Condo,3,1.0,0.0,https://www.citysnap.com/NY/New-York/19-E-7th-Street/property/18189041,https:https://images.citysnap.com/listings/301/3512922483-635216671-original.jpg,0.9720915997737346
"174 Elizabeth Street #2, New York, NY 10012",174 Elizabeth Street #2,New York,Manhattan,10012,USA,40.720992,-73.994653,6650,3464,1.9,USD,"Condo, 3 Beds, 1 Bath",Condo,3,1.0,0.0,https://www.citysnap.com/NY/New-York/174-Elizabeth-Street/property/21785839,https:https://images.citysnap.com/listings/301/5301602483-672506671-original.jpg,0.9566278012303493
"530 E 76th Street #35G, New York, NY 10021",530 E 76th Street #35G,New York,Manhattan,10021,USA,40.768188,-73.950085,17000,3464,4.9,USD,"Condo, 3 Beds, 3Â½ Baths, 2,441 Sq Ft",Condo,3,0.0,2441.0,https://www.citysnap.com/NY/New-York/530-E-76th-Street/property/400020558089,https:https://images.citysnap.com/listings/301/4995471483-725395671-original.jpg,0.14834690955668764
"326 E 4th Street #4 B, New York, NY 10009",326 E 4th Street #4 B,New York,Manhattan,10009,USA,40.721674,-73.979299,5600,3464,1.6,USD,"Condo, 3 Beds, 2 Baths",Condo,3,2.0,0.0,https://www.citysnap.com/NY/New-York/326-E-4th-Street/property/33627541,https:https://images.citysnap.com/listings/301/2130781483-356006671-original.jpg,0.9835103463318696
"107 Christopher Street #8, New York, NY 10014",107 Christopher Street #8,New York,Manhattan,10014,USA,40.733399,-74.005114,7595,3464,2.2,USD,"Co-op, 3 Beds, 1 Bath",Co-op,3,1.0,0.0,https://www.citysnap.com/NY/New-York/107-Christopher-Street/property/23663597,https:https://images.citysnap.com/listings/301/9879681483-056006671-original.jpg,0.9357316411403376
"252 South Street #65 C, New York, NY 10002",252 South Street #65 C,New York,Manhattan,10002,USA,40.711025,-73.990623,12450,3464,3.6,USD,"Condo, 3 Beds, 3 Baths, 1,487 Sq Ft",Condo,3,3.0,1487.0,https://www.citysnap.com/NY/New-York/252-South-Street/property/33956821,https:https://images.citysnap.com/listings/301/5420791483-430306671-original.jpg,0.8593186998851089
"170 Elizabeth Street #2, New York, NY 10012",170 Elizabeth Street #2,New York,Manhattan,10012,USA,40.720904,-73.994673,7475,3464,2.2,USD,"Condo, 3 Beds, 1Â½ Baths, 1,200 Sq Ft",Condo,3,0.0,1200.0,https://www.citysnap.com/NY/New-York/170-Elizabeth-Street/property/17780504,https:https://images.citysnap.com/listings/301/1938981483-132106671-original.jpg,0.893735554790349
"46-30 Center Boulevard #1501, Long Island City, NY 11109",46-30 Center Boulevard #1501,Long Island City,Queens,11109,USA,40.746575,-73.956974,9500,3464,2.7,USD,"Condo, 3 Beds, 3 Baths, 1,492 Sq Ft",Condo,3,3.0,1492.0,https://www.citysnap.com/NY/Long-Island-City/46-30-Center-Boulevard/property/16474038,https:https://images.citysnap.com/listings/301/1579891483-465306671-original.jpg,0.9556944545367871
"48-13 Vernon Boulevard #2, Long Island City, NY 11101",48-13 Vernon Boulevard #2,Long Island City,Queens,11101,USA,40.743644,-73.953537,4250,3464,1.2,USD,"Condo, 3 Beds, 2 Baths",Condo,3,2.0,0.0,https://www.citysnap.com/NY/Long-Island-City/48-13-Vernon-Boulevard/property/21722046,https:https://images.citysnap.com/listings/301/7140561483-095985671-original.jpg,0.9905705877470896
"148-09 Northern Boulevard #3 C, Flushing, NY 11354",148-09 Northern Boulevard #3 C,Flushing,Queens,11354,USA,40.765648,-73.817913,4750,3464,1.4,USD,"Condo, 3 Beds, 2 Baths, 1,512 Sq Ft",Condo,3,2.0,1512.0,https://www.citysnap.com/NY/Flushing/148-09-Northern-Boulevard/property/26058462,https:https://images.citysnap.com/listings/301/5370530483-165945671-original.jpg,0.9878149492926165
"22-15 74th Street #1, East Elmhurst, NY 11370",22-15 74th Street #1,East Elmhurst,Queens,11370,USA,40.7678,-73.894976,3100,3464,0.9,USD,"Multi-Family, 3 Beds, 1Â½ Baths, 0.06 Acres",Multi-Family,3,0.0,0.0,https://www.citysnap.com/NY/East-Elmhurst/22-15-74th-Street/property/16300919,https:https://images.citysnap.com/listings/301/2430098383-640064671-original.jpg,0.9814296603074301
"72-01 Queens Boulevard #706, Woodside, NY 11377",72-01 Queens Boulevard #706,Woodside,Queens,11377,USA,40.739704,-73.892188,4157,3464,1.2,USD,"Condo, 3 Beds, 2 Baths",Condo,3,2.0,0.0,https://www.citysnap.com/NY/Woodside/72-01-Queens-Boulevard/property/33889809,https:https://images.citysnap.com/listings/301/4095323383-703513671-original.jpg,0.990688311748383
"66-42 Clinton Avenue #1, Flushing, NY 11378",66-42 Clinton Avenue #1,Flushing,Queens,11378,USA,40.726522,-73.897065,3000,3464,0.9,USD,"Multi-Family, 3 Beds, 1 Bath, 0.05 Acres",Multi-Family,3,1.0,0.0,https://www.citysnap.com/NY/Flushing/66-42-Clinton-Avenue/property/33722298,https:https://images.citysnap.com/listings/301/7763211383-637042671-original.jpg,0.989504188123893
"66-42 Clinton Avenue #2, Flushing, NY 11378",66-42 Clinton Avenue #2,Flushing,Queens,11378,USA,40.726522,-73.897065,4000,3464,1.2,USD,"Multi-Family, 3 Beds, 2 Baths, 0.05 Acres",Multi-Family,3,2.0,0.0,https://www.citysnap.com/NY/Flushing/66-42-Clinton-Avenue/property/33723229,https:https://images.citysnap.com/listings/301/8453211383-937042671-original.jpg,0.9908837553320468
"35-20 Leverich Street #A710, Jackson Heights, NY 11372",35-20 Leverich Street #A710,Jackson Heights,Queens,11372,USA,40.750019,-73.895668,3600,3464,1.0,USD,"Condo, 3 Beds, 2 Baths, 1,100 Sq Ft",Condo,3,2.0,1100.0,https://www.citysnap.com/NY/Jackson-Heights/35-20-Leverich-Street/property/2638506,https:https://images.citysnap.com/listings/301/5011591383-076472671-original.jpg,0.9928542374891791
"72-01 Queens Boulevard #606, Woodside, NY 11377",72-01 Queens Boulevard #606,Woodside,Queens,11377,USA,40.739704,-73.892188,4611,3464,1.3,USD,"Condo, 3 Beds, 2 Baths",Condo,3,2.0,0.0,https://www.citysnap.com/NY/Woodside/72-01-Queens-Boulevard/property/33867376,https:https://images.citysnap.com/listings/301/1139981383-420272671-original.jpg,0.9891182803639657
"116-27 Newburg Street #2, Jamaica, NY 11412",116-27 Newburg Street #2,Jamaica,Queens,11412,USA,40.693271,-73.76479,3859,3464,1.1,USD,"Multi-Family, 3 Beds, 2 Baths, 0.09 Acres",Multi-Family,3,2.0,0.0,https://www.citysnap.com/NY/Jamaica/116-27-Newburg-Street/property/33701181,https:https://images.citysnap.com/listings/301/9947140383-116002671-original.jpg,0.9918637479994697
"25-11 34th Street #1 A, Astoria, NY 11103",25-11 34th Street #1 A,Astoria,Queens,11103,USA,40.769227,-73.915965,4650,3464,1.3,USD,"Condo, 3 Beds, 1 Bath",Condo,3,1.0,0.0,https://www.citysnap.com/NY/Astoria/25-11-34th-Street/property/30737329,https:https://images.citysnap.com/listings/301/0007347283-931680671-original.jpg,0.980909044570486
"21-02 Hoyt Avenue S #3, Astoria, NY 11102",21-02 Hoyt Avenue S #3,Astoria,Queens,11102,USA,40.774311,-73.924029,3995,3464,1.2,USD,"Condo, 3 Beds, 1 Bath",Condo,3,1.0,0.0,https://www.citysnap.com/NY/Astoria/21-02-Hoyt-Avenue-S/property/33825191,https:https://images.citysnap.com/listings/301/8532687283-980911671-original.jpg,0.9840791203935905
"21-02 Hoyt Avenue S #2, Astoria, NY 11102",21-02 Hoyt Avenue S #2,Astoria,Queens,11102,USA,40.774311,-73.924029,4500,3464,1.3,USD,"Condo, 3 Beds, 1 Bath",Condo,3,1.0,0.0,https://www.citysnap.com/NY/Astoria/21-02-Hoyt-Avenue-S/property/33825189,https:https://images.citysnap.com/listings/301/4861687283-090911671-original.jpg,0.9812883532281651
"1721 Putnam Avenue #1 L, Flushing, NY 11385",1721 Putnam Avenue #1 L,Flushing,Queens,11385,USA,40.701194,-73.906132,4650,3464,1.3,USD,"Detached, 3 Beds, 2Â½ Baths",Detached,3,0.0,0.0,https://www.citysnap.com/NY/Flushing/1721-Putnam-Avenue/property/33784361,nan,0.9668858195429134
"37-46 72nd Street #PH-G, Flushing, NY 11372",37-46 72nd Street #PH-G,Flushing,Queens,11372,USA,40.747343,-73.894016,4995,3464,1.4,USD,"Condo, 3 Beds, 2 Baths",Condo,3,2.0,0.0,https://www.citysnap.com/NY/Flushing/37-46-72nd-Street/property/16609225,https:https://images.citysnap.com/listings/301/3542768183-472315571-original.jpg,0.9874061823484047
"136 Beach 117th Street #314, Rockaway Park, NY 11694",136 Beach 117th Street #314,Rockaway Park,Queens,11694,USA,40.577926,-73.836728,3500,3464,1.0,USD,"Condo, 3 Beds, 2 Baths, 1,350 Sq Ft",Condo,3,2.0,1350.0,https://www.citysnap.com/NY/Rockaway-Park/136-Beach-117th-Street/listing/175515684,https:https://images.citysnap.com/listings/301/1771478183-486515571-original.jpg,0.9929503388819733
"21-16 45th Avenue #2, Long Island City, NY 11101",21-16 45th Avenue #2,Long Island City,Queens,11101,USA,40.747148,-73.947003,7750,3464,2.2,USD,"Co-op, 3 Beds, 2 Baths, 1,750 Sq Ft",Co-op,3,2.0,1750.0,https://www.citysnap.com/NY/Long-Island-City/21-16-45th-Avenue/property/16562286,https:https://images.citysnap.com/listings/301/9203288183-716815571-original.jpg,0.9616638099723389
"68-27 Exeter Street #1, Flushing, NY 11375",68-27 Exeter Street #1,Flushing,Queens,11375,USA,40.71936,-73.852086,3500,3464,1.0,USD,"Co-op, 3 Beds, 1Â½ Baths, 1,400 Sq Ft",Co-op,3,0.0,1400.0,https://www.citysnap.com/NY/Flushing/68-27-Exeter-Street/property/11096779,https:https://images.citysnap.com/listings/301/6296804183-181163571-original.jpg,0.9784882317630424
"481 Father Capodanno Boulevard #N, Staten Island, NY 10305",481 Father Capodanno Boulevard #N,Staten Island,Staten Island,10305,USA,40.585993,-74.071458,3500,3464,1.0,USD,"Condo, 3 Beds, 4 Baths, 2,700 Sq Ft",Condo,3,4.0,2700.0,https://www.citysnap.com/NY/Staten-Island/481-Father-Capodanno-Boulevard/property/33941049,https:https://images.citysnap.com/listings/301/4404869383-656184671-original.jpg,0.9977124725062594
"142 Mclaughlin Street #1, Staten Island, NY 10305",142 Mclaughlin Street #1,Staten Island,Staten Island,10305,USA,40.588174,-74.071628,2700,3464,0.8,USD,"Co-op, 3 Beds, 1Â½ Baths, 1,200 Sq Ft",Co-op,3,0.0,1200.0,https://www.citysnap.com/NY/Staten-Island/142-Mclaughlin-Street/property/24247216,https:https://images.citysnap.com/listings/301/9288740483-729453671-original.jpg,0.9839754770390527
nan,1580 President Street,Crown Heights,Brooklyn,11213,nan,nan,nan,3425,3464,1.0,nan,nan,nan,3,1.0,nan,nan,nan,0.9877847837328378
nan,1475 President Street,Crown Heights,Brooklyn,11213,nan,nan,nan,3595,3464,1.0,nan,nan,nan,3,2.0,nan,nan,nan,0.9928590733026097
nan,101 West 55th Street,Midtown West,Manhattan,10019,nan,nan,nan,8395,3464,2.4,nan,nan,nan,3,2.5,nan,nan,nan,0.961797704767481
nan,190 East 7th Street,East Village,Manhattan,10009,nan,nan,nan,5700,3464,1.6,nan,nan,nan,3,1.0,nan,nan,nan,0.9709600262224604
nan,190 East 7th Street,East Village,Manhattan,10009,nan,nan,nan,6500,3464,1.9,nan,nan,nan,3,1.0,nan,nan,nan,0.957468623949898
nan,190 East 7th Street,East Village,Manhattan,10009,nan,nan,nan,5999,3464,1.7,nan,nan,nan,3,1.0,nan,nan,nan,0.9668611659225174
nan,287 East 4th Street,East Village,Manhattan,10009,nan,nan,nan,5800,3464,1.7,nan,nan,nan,3,1.0,nan,nan,nan,0.9677197283079716
nan,43 Avenue C,East Village,Manhattan,10009,nan,nan,nan,5950,3464,1.7,nan,nan,nan,3,1.0,nan,nan,nan,0.9670745954497628
nan,57 Pitt Street,Lower East Side,Manhattan,10002,nan,nan,nan,5195,3464,1.5,nan,nan,nan,3,1.0,nan,nan,nan,0.9752523731112764
nan,10 Barclay Street,Tribeca,Manhattan,10007,nan,nan,nan,14456,3464,4.2,nan,nan,nan,3,3.0,nan,nan,nan,0.7237531030824023
nan,350 East 79th Street,Upper East Side,Manhattan,10075,nan,nan,nan,13900,3464,4.0,nan,nan,nan,3,4.0,nan,nan,nan,0.8575514087924347
nan,350 East 79th Street,Upper East Side,Manhattan,10075,nan,nan,nan,19500,3464,5.6,nan,nan,nan,3,3.0,nan,nan,nan,0.2570173371919193
nan,104-60 Queens Boulevard,Forest Hills,Queens,11375,nan,nan,nan,5430,3464,1.6,nan,nan,nan,3,2.0,nan,nan,nan,0.9838821302784888
nan,470 Second Avenue,Kips Bay,Manhattan,10016,nan,nan,nan,8210,3464,2.4,nan,nan,nan,3,1.5,nan,nan,nan,0.9361948856610538
nan,480 Second Avenue,Kips Bay,Manhattan,10016,nan,nan,nan,8325,3464,2.4,nan,nan,nan,3,2.0,nan,nan,nan,0.9503994834919256
"1434 Vyse Avenue #1, Bronx, NY 10459",1434 Vyse Avenue #1,Bronx,Bronx,10459,USA,40.831103,-73.889037,4070,3705,1.1,USD,"Co-op, 4 Beds, 1 Bath",Co-op,4,1.0,0.0,https://www.citysnap.com/NY/Bronx/1434-Vyse-Avenue/property/33646933,https:https://images.citysnap.com/listings/301/8851769383-915060571-original.jpg,0.9881478001267582
"416 E 136th Street #1, Bronx, NY 10454",416 E 136th Street #1,Bronx,Bronx,10454,USA,40.807319,-73.923281,5500,3705,1.5,USD,"Multi-Family, 4 Beds, 2 Baths, 0.03 Acres",Multi-Family,4,2.0,0.0,https://www.citysnap.com/NY/Bronx/416-E-136th-Street/property/31142935,https:https://images.citysnap.com/listings/301/0417130673-988481471-original.jpg,0.9880086190371206
"2349 Arthur Avenue #2, Bronx, NY 10458",2349 Arthur Avenue #2,Bronx,Bronx,10458,USA,40.854714,-73.88868,3500,3705,0.9,USD,"Condo, 4 Beds, 1 Bath",Condo,4,1.0,0.0,https://www.citysnap.com/NY/Bronx/2349-Arthur-Avenue/property/21720237,https:https://images.citysnap.com/listings/301/4223833173-877379171-original.jpg,0.9909152007106297
"3109 Sedgwick Avenue, Bronx, NY 10463",3109 Sedgwick Avenue,Bronx,Bronx,10463,USA,40.877013,-73.899543,5999,3705,1.6,USD,"Townhouse, 4 Beds, 3 Baths, 0.05 Acres",Townhouse,4,3.0,0.0,https://www.citysnap.com/NY/Bronx/3109-Sedgwick-Avenue/listing/168857333,https:https://images.citysnap.com/listings/301/5147757573-333758861-original.jpg,0.991942909678167
"2418 Cortelyou Road #1, Brooklyn, NY 11226",2418 Cortelyou Road #1,Brooklyn,Brooklyn,11226,USA,40.644051,-73.954002,4000,3705,1.1,USD,"Detached, 4 Beds, 2 Baths",Detached,4,2.0,0.0,https://www.citysnap.com/NY/Brooklyn/2418-Cortelyou-Road/property/33960892,https:https://images.citysnap.com/listings/301/7148652483-415026671-original.jpg,0.9932939115719187
"113 King Street, New York City, NY 11231",113 King Street,New York City,Brooklyn,11231,USA,40.677711,-74.011103,12500,3705,3.4,USD,"Townhouse, 4 Beds, 3 Baths, 2,722 Sq Ft",Townhouse,4,3.0,2722.0,https://www.citysnap.com/NY/New-York-City/113-King-Street/property/16474159,https:https://images.citysnap.com/listings/301/1905842483-974816671-original.jpg,0.9009464246096559
"714 Clarkson Avenue #1 A, Brooklyn, NY 11203",714 Clarkson Avenue #1 A,Brooklyn,Brooklyn,11203,USA,40.656157,-73.935417,4200,3705,1.1,USD,"Co-op, 4 Beds, 3 Baths",Co-op,4,3.0,0.0,https://www.citysnap.com/NY/Brooklyn/714-Clarkson-Avenue/property/33953355,https:https://images.citysnap.com/listings/301/5122841483-907385671-original.jpg,0.9960727602487405
"71 Irving Place #1, Brooklyn, NY 11238",71 Irving Place #1,Brooklyn,Brooklyn,11238,USA,40.683055,-73.959614,7995,3705,2.2,USD,"Condo, 4 Beds, 3 Baths, 2,500 Sq Ft",Condo,4,3.0,2500.0,https://www.citysnap.com/NY/Brooklyn/71-Irving-Place/property/16389672,https:https://images.citysnap.com/listings/301/8507451483-831685671-original.jpg,0.9814395822901528
"726 Carroll Street #2, Brooklyn, NY 11215",726 Carroll Street #2,Brooklyn,Brooklyn,11215,USA,40.673628,-73.978002,14500,3705,3.9,USD,"Condo, 4 Beds, 2Â½ Baths",Condo,4,0.0,0.0,https://www.citysnap.com/NY/Brooklyn/726-Carroll-Street/property/16393791,https:https://images.citysnap.com/listings/301/1953651483-737685671-original.jpg,0.4408201651676204
"73 Saint James Place #2, Brooklyn, NY 11238",73 Saint James Place #2,Brooklyn,Brooklyn,11238,USA,40.687319,-73.964247,13000,3705,3.5,USD,"Multi-Family, 4 Beds, 2 Baths, 2,520 Sq Ft",Multi-Family,4,2.0,2520.0,https://www.citysnap.com/NY/Brooklyn/73-Saint-James-Place/property/33953572,https:https://images.citysnap.com/listings/301/7793151483-676485671-original.jpg,0.8144163276632645
"492 State Street, Brooklyn, NY 11217",492 State Street,Brooklyn,Brooklyn,11217,USA,40.685964,-73.980991,11500,3705,3.1,USD,"Townhouse, 4 Beds, 2Â½ Baths, 0.03 Acres",Townhouse,4,0.0,0.0,https://www.citysnap.com/NY/Brooklyn/492-State-Street,https:https://images.citysnap.com/listings/301/8347752483-086775671-original.jpg,0.7181251839478012
"8 Rutland Road #2, Prospect Lefferts G, NY 11225",8 Rutland Road #2,Prospect Lefferts G,Brooklyn,11225,USA,40.658689,-73.96026,5500,3705,1.5,USD,"Condo, 4 Beds, 2 Baths",Condo,4,2.0,0.0,https://www.citysnap.com/NY/Prospect-Lefferts-G/8-Rutland-Road,https:https://images.citysnap.com/listings/301/2197951483-439785671-original.jpg,0.9880086190371206
"727 Knickerbocker Avenue #2 B, Brooklyn, NY 11221",727 Knickerbocker Avenue #2 B,Brooklyn,Brooklyn,11221,USA,40.694163,-73.909688,6250,3705,1.7,USD,"Condo, 4 Beds, 2 Baths",Condo,4,2.0,0.0,https://www.citysnap.com/NY/Brooklyn/727-Knickerbocker-Avenue/property/33944342,https:https://images.citysnap.com/listings/301/2857900483-729045671-original.jpg,0.9839875947418003
"173 E 120th Street #2, New York, NY 10035",173 E 120th Street #2,New York,Manhattan,10035,USA,40.800919,-73.938521,7500,3705,2.0,USD,"Condo, 4 Beds, 2 Baths, 2,483 Sq Ft",Condo,4,2.0,2483.0,https://www.citysnap.com/NY/New-York/173-E-120th-Street/property/33954000,https:https://images.citysnap.com/listings/301/4215651483-397685671-original.jpg,0.9749453741270622
"305 E 85th Street #PH21B, New York, NY 10028",305 E 85th Street #PH21B,New York,Manhattan,10028,USA,40.777162,-73.951695,23500,3705,6.3,USD,"Condo, 4 Beds, 4Â½ Baths",Condo,4,0.0,0.0,https://www.citysnap.com/NY/New-York/305-E-85th-Street/property/14922420,https:https://images.citysnap.com/listings/301/5773341483-503285671-original.jpg,0.0228234451068186
"215 E 4th Street #9, New York, NY 10009",215 E 4th Street #9,New York,Manhattan,10009,USA,40.723941,-73.983393,6095,3705,1.6,USD,"Condo, 4 Beds, 1 Bath",Condo,4,1.0,0.0,https://www.citysnap.com/NY/New-York/215-E-4th-Street/property/16508572,https:https://images.citysnap.com/listings/301/8868212483-730706671-original.jpg,0.97514989647493
"67 Clinton Street #PH, New York, NY 10002",67 Clinton Street #PH,New York,Manhattan,10002,USA,40.719429,-73.9851,11500,3705,3.1,USD,"Townhouse, 4 Beds, 2Â½ Baths",Townhouse,4,0.0,0.0,https://www.citysnap.com/NY/New-York/67-Clinton-Street/property/23730842,https:https://images.citysnap.com/listings/301/5023902483-510606671-original.jpg,0.7181251839478012
"117 W 21st Street #PH-A, New York, NY 10011",117 W 21st Street #PH-A,New York,Manhattan,10011,USA,40.7419,-73.9942,45000,3705,12.1,USD,"Condo, 4 Beds, 3Â½ Baths, 4,451 Sq Ft",Condo,4,0.0,4451.0,https://www.citysnap.com/NY/New-York/117-W-21st-Street/property/16555227,https:https://images.citysnap.com/listings/301/5151042483-859516671-original.jpg,4.895713263128099e-06
"410 W 24th Street #3 IJM, New York, NY 10011",410 W 24th Street #3 IJM,New York,Manhattan,10011,USA,40.747172,-74.001413,16000,3705,4.3,USD,"Co-op, 4 Beds, 3 Baths, 2,200 Sq Ft",Co-op,4,3.0,2200.0,https://www.citysnap.com/NY/New-York/410-W-24th-Street/property/23912580,https:https://images.citysnap.com/listings/301/9561081483-469495671-original.jpg,0.7049739349456836
"260 W 72nd Street #4CD, New York, NY 10023",260 W 72nd Street #4CD,New York,Manhattan,10023,USA,40.779446,-73.983992,12975,3705,3.5,USD,"Condo, 4 Beds, 3 Baths",Condo,4,3.0,0.0,https://www.citysnap.com/NY/New-York/260-W-72nd-Street/property/16330763,https:https://images.citysnap.com/listings/301/2282002483-619306671-original.jpg,0.8856969188086271
"702 Seneca Avenue #3, Flushing, NY 11385",702 Seneca Avenue #3,Flushing,Queens,11385,USA,40.702582,-73.907737,4750,3705,1.3,USD,"Condo, 4 Beds, 1 Bath",Condo,4,1.0,0.0,https://www.citysnap.com/NY/Flushing/702-Seneca-Avenue/property/33798719,https:https://images.citysnap.com/listings/301/2748253283-809356571-original.jpg,0.9843207060770319
nan,240 East 39th Street,Murray Hill,Manhattan,10016,nan,nan,nan,35000,3705,9.4,nan,nan,nan,4,6.0,nan,nan,nan,0.007432825382534897
nan,460 Second Avenue,Kips Bay,Manhattan,10016,nan,nan,nan,10565,3705,2.9,nan,nan,nan,4,2.0,nan,nan,nan,0.9155955882513755
nan,490 Second Avenue,Kips Bay,Manhattan,10016,nan,nan,nan,11005,3705,3.0,nan,nan,nan,4,2.0,nan,nan,nan,0.902776654926705
nan,500 Second Avenue,Kips Bay,Manhattan,10016,nan,nan,nan,10945,3705,3.0,nan,nan,nan,4,2.0,nan,nan,nan,0.9034924393256728
"727 Knickerbocker Avenue #1 A, Brooklyn, NY 11221",727 Knickerbocker Avenue #1 A,Brooklyn,Brooklyn,11221,USA,40.694163,-73.909688,6500,4263,1.5,USD,"Condo, 5 Beds, 2Â½ Baths",Condo,5,0.0,0.0,https://www.citysnap.com/NY/Brooklyn/727-Knickerbocker-Avenue/property/33944352,https:https://images.citysnap.com/listings/301/4548900483-479045671-original.jpg,0.9873019063856326
"211 Greene Avenue, Brooklyn, NY 11238",211 Greene Avenue,Brooklyn,Brooklyn,11238,USA,40.687199,-73.963419,15000,4263,3.5,USD,"Multi-Family, 5 Beds, 3 Baths, 3,700 Sq Ft",Multi-Family,5,3.0,3700.0,https://www.citysnap.com/NY/Brooklyn/211-Greene-Avenue/property/400019682322,nan,0.9516650227897233
"328 Clinton Street, Brooklyn, NY 11231",328 Clinton Street,Brooklyn,Brooklyn,11231,USA,40.68569,-73.996825,18000,4263,4.2,USD,"Detached, 5 Beds, 2+ Baths, 1,125 Sq Ft",Detached,5,0.0,1125.0,https://www.citysnap.com/NY/Brooklyn/328-Clinton-Street/property/400019638447,https:https://images.citysnap.com/listings/301/4136608383-628824671-original.jpg,0.5515889879309063
"82 Rutland Road, Brooklyn, NY 11225",82 Rutland Road,Brooklyn,Brooklyn,11225,USA,40.658741,-73.957673,18000,4263,4.2,USD,"Townhouse, 5 Beds, 4+ Baths, 5,000 Sq Ft",Townhouse,5,0.0,5000.0,https://www.citysnap.com/NY/Brooklyn/82-Rutland-Road,https:https://images.citysnap.com/listings/301/8530897383-370624671-original.jpg,0.5515889879309063
"248 W 11th Street, New York, NY 10014",248 W 11th Street,New York,Manhattan,10014,USA,40.736073,-74.003262,27500,4263,6.5,USD,"Townhouse, 5 Beds, 4Â½ Baths, 3,462 Sq Ft",Townhouse,5,0.0,3462.0,https://www.citysnap.com/NY/New-York/248-W-11th-Street/property/400020505962,https:https://images.citysnap.com/listings/301/0810151483-885485671-original.jpg,0.03610166574386677
"80 Riverside Boulevard #38CD, New York, NY 10069",80 Riverside Boulevard #38CD,New York,Manhattan,10069,USA,40.775631,-73.989757,35000,4263,8.2,USD,"Condo, 5 Beds, 5Â½ Baths, 3,585 Sq Ft",Condo,5,0.0,3585.0,https://www.citysnap.com/NY/New-York/80-Riverside-Boulevard/property/16606940,https:https://images.citysnap.com/listings/301/0555331483-296875671-original.jpg,0.0026495371585554314
"382 Wadsworth Avenue #4-B, New York, NY 10040",382 Wadsworth Avenue #4-B,New York,Manhattan,10040,USA,40.856949,-73.929506,4481,4263,1.1,USD,"Condo, 5 Beds, 2 Baths",Condo,5,2.0,0.0,https://www.citysnap.com/NY/New-York/382-Wadsworth-Avenue/property/31898294,https:https://images.citysnap.com/listings/301/5136231483-863875671-original.jpg,0.9978520664510716
"425 W 53rd Street #TH409, New York, NY 10019",425 W 53rd Street #TH409,New York,Manhattan,10019,USA,40.766014,-73.988428,15000,4263,3.5,USD,"Condo, 5 Beds, 4 Baths, 0.79 Acres",Condo,5,4.0,0.0,https://www.citysnap.com/NY/New-York/425-W-53rd-Street/property/16293846,https:https://images.citysnap.com/listings/301/3738712483-906806671-original.jpg,0.9719469506027534
"488 1st Street #2, Brooklyn, NY 11215",488 1st Street #2,Brooklyn,Brooklyn,11215,USA,40.670953,-73.976511,12900,4874,2.6,USD,"Townhouse, 6 Beds, 2Â½ Baths, 2,979 Sq Ft",Townhouse,6,0.0,2979.0,https://www.citysnap.com/NY/Brooklyn/488-1st-Street/property/30385953,https:https://images.citysnap.com/listings/301/5828538383-614144671-original.jpg,0.9792463442815919
"435 Henry Street, Brooklyn, NY 11231",435 Henry Street,Brooklyn,Brooklyn,11231,USA,40.686505,-73.997985,29000,5484,5.3,USD,"Townhouse, 7 Beds, 6+ Baths, 8,000 Sq Ft",Townhouse,7,0.0,8000.0,https://www.citysnap.com/NY/Brooklyn/435-Henry-Street,https:https://images.citysnap.com/listings/301/7939882483-949136671-original.jpg,0.6228534206064084
